t,censored,totredeem,prevcat,prefood,pregas,prebank,preretail,preother,prebonus,baselen
126,0,8650,merch,3.969772339,0.40554142,2.201509476,0.416456699,0.050377816,3.880771637,1191
456,1,900,travel,0.169013977,0.017605633,0.965668678,0.022007033,0,0.068661928,1136
370,0,300,cert,21.75630188,0.008403361,0.70168066,0.092436969,0.008403361,19.77729797,238
2,0,4360,cert,0.06850189,0.045454532,4.637641907,0.023047373,0.071062684,0.062099844,1562
537,0,2820,cert,0.083908022,0.043678135,2.777009964,0.08160919,0,0.057471246,870
117,0,1330,cert,0.811648846,0,0,0.007564295,0.131618738,0.270801783,1322
34,0,5560,entertain,0.13779521,0.25,4.237201691,0.021653533,0,0.198818803,1016
14,0,14615,cert,10.48899078,0.056704462,0,0.029352889,0.120079994,9.701133728,1499
240,0,2100,cert,0.302020073,0.002020201,0.510100842,0.081818163,0.762626171,1.234342575,990
520,1,355,cert,0.295734406,0,0.092890978,0.007582936,0,0.18388617,1055
132,1,3750,merch,0.059192181,0.036211669,2.741641998,0.318244934,0.044568241,0.310584784,1436
1291,1,260,cert,0.053156138,0,0,0.03654483,0,0.016611293,301
50,0,3175,travel,0.011463247,0.007417396,3.934591293,0.022926495,0.246122718,0.212407231,1483
17,0,11700,merch,5.460845947,0.02053915,1.482028008,0.012195118,0.041078299,4.933887482,1558
56,0,1463,travel,0.118892491,0.019543961,0.454397202,0.061889231,0.0684039,0.066775203,614
216,0,1125,cert,0.662266731,0.000776397,0,0.155279398,0.046583831,0.253105402,1288
264,0,1675,entertain,0.023215815,0.725708962,0,0.236457348,0.171968937,0.492691279,1163
15,0,6550,merch,3.613342285,0.163376331,0,0.006126616,0,3.411844254,1469
159,0,5150,merch,0.249615908,0.374807835,1.980798721,1.45238018,0.980798721,1.754223824,1302
772,0,170,entertain,0.041388512,0.040053397,0,0.078771651,0,0.064085424,749
1042,1,1650,cert,0.036764681,0.341911554,0,0,0,0.141544104,544
349,0,730,cert,0.532401085,0,0,0.003811942,0,0.266835928,787
1486,1,700,cert,0,0.20792079,1.861385346,0,0,0.099009872,101
320,0,700,cert,0.412140369,0.025559098,0.332268238,0.031948865,0.156549454,0.357827425,313
510,0,1255,entertain,0.197657347,0,0.57393837,0.105417252,1.156661034,0.193264961,683
1055,0,5700,travel,3.574802399,0.299212456,0.200787306,0,0,2.685037613,254
399,0,3925,entertain,3.824203491,0.008833915,0.886925697,0.104240239,0.075971723,3.202295303,1132
1165,1,120,entertain,0.139705777,0,0,0.017156854,0,0.09803921,408
271,0,7700,cert,0.051835835,0.154427528,3.709503174,0.012958959,0,0.122030199,926
1303,1,370,cert,0.013071895,0.026143789,0,0.189542413,0,0.013071895,153
256,0,6740,travel,1.635364533,0.173826098,1.884115219,0.038961023,0.347652197,1.351648331,1001
332,0,5250,cert,5.889854431,0.02944383,0,0.004362047,0.014176659,5.010902405,917
524,1,1200,merch,0.290995121,0.003791468,0.149762988,0.000947867,0.568720341,0.067298532,1055
485,1,570,entertain,0.120471001,0.133152127,0,0.048913032,0.053442001,0.125905752,1104
221,0,3615,cert,0.291631937,0.077879012,2.006626129,0.157415032,0.098591507,0.127588987,1207
101,0,700,merch,0.098930478,0,0,0.010695182,0,0,748
300,0,460,cert,0.105807424,0.028639615,0,0.002386633,0.129673719,0.08750993,1257
51,0,5315,cert,1.019460678,0.488772392,0,0.052395195,1.825598717,2.244010925,1336
196,0,3750,cert,0.513112545,0.027366012,2.868869782,0.321550608,0.200684071,0.600912094,877
672,0,375,cert,0.36946559,0.090076327,0,0.068702281,0.025954187,0.280915976,655
1278,1,435,entertain,0.036912739,0,0,0,0,0,298
114,1,655,entertain,0.052989125,0,0.297554255,0.000679348,0.002038043,0.033288032,1472
114,1,320,cert,0.150610566,0.00678426,0,0,0.00339213,0.082089543,1474
10,0,1235,cert,0.331182718,0.068817198,0.233691692,0.068817198,0.023655906,0.139068008,1395
206,0,3590,cert,1.863900185,0.001659751,0.580082893,0.079668045,0.087136924,1.537758827,1205
437,0,3400,merch,6.279502869,0,0,0.086956501,0.627328873,5.708072662,161
98,0,1425,cert,0.836778164,0,0,0.002138274,0.001425516,0.298645735,1403
1322,1,1125,cert,0.015503876,0.143410802,0,0.263565779,1.166666031,0.713178158,258
581,1,1680,cert,0.274489641,0.028571427,0,0.006122448,0.022448972,0.108163238,980
585,0,4812,travel,0.049295753,0.033199191,6.81388092,0.022132784,0.026156932,0.28873229,994
484,1,3376,travel,0.889592648,0,0.238914013,0.000904977,0.220814467,0.803619862,1105
729,1,6500,travel,1.752900124,0,0,3.777261734,0.044083506,1.46519661,862
1557,1,1350,travel,2.342855454,0,0,0,0,1.571428299,35
452,0,2060,cert,0.122950792,0,1.642417908,0.016393438,0.097336054,0.209016323,976
35,0,1550,cert,0.717948437,0.005789906,0,0.282878399,0.10339123,0.671629429,1209
291,1,2800,travel,0.583783627,0.236293435,0,0.970655918,0.140540481,0.943629265,1295
39,0,10217,travel,2.354589462,0,3.140853882,0.131744862,0.398738384,1.470216751,1427
1319,1,1851,travel,0.003703702,0.811110973,0.855555534,0,0.07407403,0.351851702,270
118,0,8635,cert,5.19701004,0.038406819,0.151493549,0.087482214,0.08321476,4.354194641,1406
118,0,2080,cert,0.204208851,0.419329643,1.518316269,0.014809035,0.017926723,0.427903175,1283
68,0,50,entertain,0.112716734,0.098265886,0,0,0,0.052023113,692
493,1,5025,travel,6.011882782,0.004570384,0.263253927,0.036563069,0.104204714,5.859230042,1094
158,0,4500,merch,0.028037369,0.317756891,6.842453003,0.078771651,0.074766338,0.129505992,749
392,0,6400,travel,0.303240538,0,6.282405853,0.025462955,0.108796239,0.226851821,432
694,0,4790,cert,2.899887085,0.231720924,0,0.03937006,1.097862244,3.213722229,889
184,0,2150,travel,0.117701531,0.496756077,5.062091827,0.004633918,0.1797961,0.371640205,1079
726,0,840,entertain,,,,,,,
215,1,2050,travel,0.853531361,0.026765794,0,0.173977613,0.044609636,0.727880955,1345
183,1,1600,cert,0.39855051,0.000724637,0,0.011594199,0.036231875,0.291304112,1380
177,0,12105,cert,0.035385698,0.452229261,6.93347168,0.188251853,0.142958164,0.348195314,1413
574,0,6650,merch,0.032128513,0.532128334,0.971887112,0.611445427,1.844376564,1.026103973,996
939,1,2100,merch,0.399647713,0.008802816,0,0,0.010563374,0.348591328,568
252,0,700,cert,0.185283661,0.09485811,0,0,0.124113441,0.210106373,1128
180,0,530,entertain,0.022222221,0,0,0.026666656,0.013333328,0.004444443,450
178,1,2300,travel,0.37579608,0.028308556,0,0.017692849,0,0.156404734,1413
154,1,2000,cert,0.179815173,0,0,0.206112266,0.09523809,0.211798072,1407
1507,1,5700,merch,0.619047165,0,2.785713196,0.023809522,0,0.238095164,84
45,0,800,cert,0.50262785,0,0,0,0,0.378449202,1522
424,1,2700,travel,0.047945201,0.158390403,0.00599315,0.028253421,0.418664217,0.119006813,1168
432,0,10400,cert,3.323839188,0.002109705,5.86075592,0.195147634,0.195147634,3.225736618,948
14,0,7815,travel,1.185136795,0.132985592,2.551498413,0.226205945,0.039765298,0.634941101,1534
933,0,1280,travel,0.096273243,0.698757649,5.285713196,0.086956501,0.049689412,0.357142687,322
30,0,615,cert,0.239028931,0.038281977,0,0.165266037,0.168067217,0.186741352,1071
360,0,1280,cert,0.214538932,0.197695017,0,0.301418304,0.465425491,0.230496407,1128
415,0,8100,travel,1.405999184,0.000999999,2.184999466,0.304999828,0.007999994,1.335999489,1000
89,1,940,cert,0.079891622,0,0,0.681787014,0,0.427894354,1477
643,1,6000,travel,4.281642914,0.207805872,0.600210667,0,0.032700419,4.00843811,948
951,0,420,cert,0.239263773,0.754601002,0.466257572,0,0,0.546011925,163
223,1,900,merch,0.236456752,0.079062939,0,0.006588578,0.25841856,0.372620583,1366
182,0,33430,cert,4.957866669,0.179707646,10.95786285,2.459156036,1.828030586,5.384349823,1163
110,0,5437,travel,0.174298286,0.21344161,3.302804947,0.134416461,0,0.31019187,1354
89,0,505,entertain,0.02928257,0.506588459,0,0.013177156,0.054172754,0.344070196,683
318,0,4772,travel,0.572981358,0.16770184,4.210403442,0.022515521,0.088509262,0.638975143,1288
148,0,2935,entertain,0.975993156,0.002483442,0,0.121688724,0.038079441,0.909768105,1208
856,0,875,cert,0,0,2.148147583,0,0,0,108
405,0,17876,travel,0.109210491,0.180263042,11.54473114,0.018421039,0.00921052,0.08684206,760
386,0,1530,cert,0,0,0.341269732,0,0,0.198412657,252
192,0,310,entertain,0.942084789,0.244208455,0,0.286679506,0.194980621,0.365829945,1036
774,1,175,entertain,0.057387054,0.003663003,0,0.061050057,0,0.001221001,819
312,0,2220,entertain,1.539484978,0.244897842,0,0.202306986,0.000887311,1.228925705,1127
147,1,875,entertain,0.046527773,0.100694418,0,0.080555499,0.087499976,0.084027767,1440
629,0,4250,merch,0.977116585,0.72654438,3.351257324,0.260869503,0.167047977,0.981693268,874
390,0,5750,merch,0.509202004,0.079754591,3.850715637,0.204498887,0.030674845,0.190183997,489
523,1,900,merch,0.098522127,0.348768473,0,0.197044253,0,0.160591126,1015
194,0,2800,merch,0.717549324,0.174454808,3.042573929,0.113187909,0.021806851,0.374870062,963
556,1,1750,merch,1.072673798,0.227713108,0.498061895,0.022286817,0.021317825,0.106589139,1032
1268,1,1400,merch,0.436923027,0.003076922,0,0.003076922,0.233846068,0.166153789,325
391,0,18300,travel,0.923697949,0.922800541,10.52423096,2.146318436,0.496409178,2.263912201,1114
364,0,8830,travel,0.01591289,0.000837521,5.353431702,0.038525939,0.006700166,0.029313222,1194
106,0,875,cert,0.162570834,0.015122868,0,0.000945179,0,0.031190917,1058
82,0,6895,travel,3.149648666,0.233826876,3.570537567,0.117692888,0.057677299,1.908806801,1283
1491,1,5200,travel,0.129999995,0.639999867,2.38999939,0.039999992,0.119999945,0.599999905,100
1416,1,700,cert,0,0.180722833,0.771084309,0,0,0.072289109,166
1082,1,280,cert,0.123655856,0,0,0,0.067204297,0.059139758,372
23,0,2625,entertain,0.696874619,0.162499905,6.177341461,0.643749714,0.12109375,0.692968369,1280
21,0,3595,cert,0.14192605,0.089789987,0.166545868,0.120926857,0.01013758,0.144822478,1381
580,0,12470,travel,3.036848068,0.917407513,5.1130867,1.449809074,0.476492882,3.128334045,787
42,0,995,cert,1.568037033,0.049050629,0,0.800632477,0.022151887,1.166138649,632
497,0,1285,cert,0.523988247,0.007525869,0,0.317027092,0.0056444,0.230479717,1063
1288,1,6900,travel,0.114093959,0.328858852,1.832214356,0.033557028,5.882549286,6.070468903,298
682,0,9760,travel,0.198802352,1.664669991,12.27903748,0.176047802,0.065868259,1.616765976,835
656,0,4620,cert,2.373165131,0.815513611,1.740041733,0.039832264,0.635220051,1.268342972,477
385,0,6205,entertain,1.336274147,1.660783768,0,0.616666317,0.025490195,1.863724709,1020
1105,1,2700,merch,0.391304255,0.072463751,0.188405752,0.006211177,0,0.175983429,483
760,0,3450,travel,0.036809802,0.134969235,1.404907227,0,0,0.12269938,163
1385,1,1375,entertain,0.467661619,0.800994873,0,0.034825862,0,0.656716347,201
142,0,5150,travel,5.887992859,0.654465199,0,0.018301606,0.095900416,5.62298584,1366
1123,1,4100,travel,0.32409358,0.343283415,0,0.281449795,0.198294163,0.366737604,469
662,1,825,travel,0.203828812,0.013513513,0.019144133,0,0.019144133,0.07319814,888
686,1,350,entertain,0.344444275,0.136666656,0.108888865,0,0.001111111,0.441111088,900
99,0,2625,merch,0.691197395,1.42424202,0.542568207,0.072871566,0.006493505,1.094515801,1386
520,0,18955,travel,0.185582757,1.340490341,20.94171143,0.231595039,4.819015503,3.65184021,652
602,1,1400,merch,0.643654347,0.002030456,0,0.031472057,0,0.178680182,985
73,0,6930,cert,0.590328693,0.151779652,2.912693024,0.055742085,0.035594344,0.442578793,1489
1070,1,2100,merch,0.085436881,0.001941747,0,0.295145512,0,0.048543662,515
837,0,300,cert,0.407407284,0.407407284,0,0,0,0.222222209,54
994,1,4500,travel,1.345117569,0.164983153,0.809763908,0,0.107744098,0.513467789,594
19,0,880,cert,0.29718852,0,0,0.048192769,0,0.234939694,498
127,0,1515,cert,0.190298438,0,0.152984977,0.341790915,0.465671539,0.291790962,1340
406,0,4330,cert,0.327388525,0.024203807,0,0.504458427,0.036942661,0.1031847,785
66,0,13875,merch,0.668593407,0.128130913,2.303466797,0.055876672,0.005780347,0.235067368,1038
959,1,9000,cert,0.335999966,0.057599992,3.435199738,0.147199988,0.599999905,0.644799709,625
85,1,900,cert,0.209720254,0.001331558,0,0.017976031,0.023302257,0.036617816,1502
355,0,2520,cert,0.898320675,0.008395515,1.70149231,0.003731342,0.003731342,0.479477406,1072
694,0,1600,cert,0.068511188,0.01054018,0.363636255,0.001317523,0.026350454,0.059288532,759
669,0,2375,cert,1.004086494,0.938692093,1.128065109,0.395095348,0.194822788,1.237056732,734
71,0,250,entertain,0.141921282,0.058951944,0,0,0.004366811,0.07205236,458
1008,0,975,cert,0.552022934,0.023121387,0,1.763005257,0,0.708092213,346
599,0,15500,merch,0.184363961,0.004667442,7.474910736,0.023337215,0,0.056009322,857
1561,1,4375,travel,0.481481314,0,0,0,0,0.185185075,27
240,0,8600,travel,1.785824776,0.177569985,3.014017105,1.235201836,0.091121495,1.616822243,1284
165,0,2050,travel,0.62450552,0.015810266,0.633728504,0.006587613,0,0.101449251,759
404,0,1800,travel,0.63730526,0.554403782,0,0.111917079,0.380310774,0.842486858,965
344,0,6120,travel,0.934386253,1.443498612,9.204124451,0.034021854,0.193195581,1.51883316,823
116,0,1055,cert,0.147126436,0.133333325,0,0.508045673,0.142528653,0.310344696,435
1117,1,2750,merch,1.355319023,0.178723335,0,0.161702037,0.080851018,0.77021265,470
481,0,3000,travel,1.039682388,0,0.640872955,0,0,0.297618866,504
576,1,700,cert,0.339920759,0,0,0,0.105731189,0.073122501,1012
1027,0,250,cert,1.549999237,0,0,0,0,1.399999619,20
634,0,1120,cert,1.078780174,0,0,0.017789066,0,0.209656835,787
752,0,1540,cert,0,0.083333314,0,0,0,0,24
421,0,2135,travel,1.536723137,1.185028076,0.652542114,0.083333314,0.015536718,1.2669487,708
402,0,3920,cert,0.236526847,0.095808327,3.260478973,0.015968055,0.129740477,0.103792369,1002
366,0,1445,travel,0.691613674,0.339945793,0,0.008115418,0.019837678,0.314697743,1109
212,0,29633,travel,2.776798248,0.632158279,12.12848663,0.519089222,2.541849136,4.778999329,1362
36,0,23946,travel,2.466621399,0.974376202,8.497634888,0.843560219,0.202292562,2.540794373,1483
264,0,3695,merch,1.559024811,0.785985947,0,0.012947448,0.033511043,1.277227402,1313
953,0,5000,travel,2.1875,0.087499976,0,0.78125,0.443749905,2.162498474,160
692,0,420,cert,0.445812702,0.002463054,0.386699438,0.014778324,0.007389162,0.179802895,406
588,0,3360,cert,1.172529221,0.514237404,0.458961248,1.351758003,0.045226127,0.646565914,597
170,1,2100,cert,0.516129017,0.042293906,0,0.00860215,0,0.1684587,1395
378,0,1470,cert,0.980952263,0.003809523,0.302856922,0,0.004761905,0.186666608,1050
370,1,1895,cert,0.568965435,0,0,0,0,0.174876809,1218
377,0,14000,travel,1.471731186,0.212014079,7.618373871,0.076855123,2.164310455,2.918727875,1132
132,0,9930,cert,2.676364899,1.862313271,1.713271141,0.554293633,0.391057253,3.029098511,1409
517,0,12200,travel,0.78686285,0.009383373,7.772117615,0.067024112,0.061662197,2.348524094,746
204,1,16227,travel,1.290763855,0.109668076,3.675323486,0.097402573,0.077922046,1.307358742,1386
326,0,2505,cert,2.159931183,0.704213142,0,0.136715293,0.024935499,2.054168701,1163
127,0,765,cert,0.588457584,0.005676441,0.011352882,0.0539262,0.012298957,0.473982811,1057
22,0,11725,travel,1.131937981,0.056414902,8.014556885,0.018198356,0.114649653,0.745222569,1099
46,0,9675,cert,0.079194605,0.481878996,5.514762878,0.173154354,0.169127464,0.387248278,1490
501,0,10750,merch,0.141766548,0,4.523445129,0.011995636,1.44274807,1.291166306,917
77,0,5255,cert,0.01828821,0.016093627,1.024140358,0.080468178,0.01828821,0.081931233,1367
968,0,850,merch,1.88775444,0.255101919,0,0,0.28571415,1.561223984,98
349,0,3335,travel,1.042372704,0.072033882,2.2213974,0.118644059,0.283898115,0.852754116,944
330,0,12546,travel,0.043080926,1.070495606,10.63446045,0.312010288,0.161879778,0.883811951,766
392,0,14030,cert,8.452774048,0.017526776,1.221031189,0.065238535,0.020447895,7.73028183,1027
12,0,1175,merch,1.429553032,0.171821237,0.036082447,0.214776516,0,0.902061462,582
739,1,2800,travel,0.32276988,0.011737086,0.811032772,0.484741688,0.092722952,0.246478796,852
755,0,6775,merch,0,0,0.454411745,0.022058815,0,0,680
1375,1,9200,travel,0,0,2.952606201,0,0,0,211
444,1,1600,cert,0.069176853,0,0.017513126,0.039404541,0,0.005253937,1142
1039,0,3225,merch,4.576400757,0.220502853,0,0,0.079303622,4.065761566,517
1141,1,3200,travel,0,0,1.283782959,0.006756757,0.090090036,0.090090036,444
1264,1,800,entertain,0.111801207,0.059006184,0.928571224,0.009316765,0,0.111801207,322
930,1,1600,merch,0,0.00914634,1.858231545,0.091463387,0.56554842,0.310975552,656
296,1,2280,travel,0.272445679,0.363776922,0.064241469,0.071207404,0.206656337,0.351392984,1292
1397,1,875,cert,0,0.14814806,0.560846329,0,0,0.04232803,189
26,0,11290,cert,0.059872598,0.182165504,5.794902802,0.045222908,0.294267416,0.328025341,1570
738,0,560,cert,0.173374534,0.077399373,0.520123482,0.01547987,0,0.099071205,323
164,0,8081,travel,0.350649118,0.060876608,6.731330872,0.009740256,0.240259647,0.357142687,1232
256,0,350,cert,0.266826868,0.096153796,0,0.055288434,0,0.143028736,832
1024,0,2675,travel,0.036821693,0.011627905,0.92054224,0,0.00968992,0.034883708,516
1045,1,1800,travel,0.197368383,0,4.550750732,0.150375843,0,0.133458614,532
516,0,12685,travel,0.156992078,0.046174139,6.911605835,0.182057977,1.298152924,0.158311248,758
247,0,1725,cert,0.498165131,0,0.500916958,0.302752256,0.107339442,0.506421566,1090
516,0,650,cert,0.198412657,0.025132269,0,0.125661373,0.130952358,0.152116299,756
380,0,8850,merch,0.465973377,0.000945179,4.413040161,0.013232507,0.129489541,0.35444212,1058
52,0,1570,merch,0.222682118,0.194536328,1.436257362,0.091059566,0.034768194,0.201158881,1208
596,0,4075,merch,0.775295258,0.892246723,2.994743347,0.044678032,0.01839684,0.668856621,761
71,0,11820,cert,0.505735874,0.175908208,9.217971802,0.638623238,0.071701706,1.053536415,1046
66,1,2300,merch,0.326758623,0.325443745,1.841550827,0.008547008,0,0.339907885,1521
145,0,55266,travel,0.175572515,0.217210174,27.16238403,0.000693962,0.271339178,0.416377306,1441
260,0,5650,cert,0.556732178,0.43343401,1.1316185,0.049167901,1.295763969,1.250377655,1322
524,0,750,merch,0,0,1.672694206,0.057866156,0.027124763,0,553
152,0,1935,cert,0.528158188,0,0.40487051,0.267884255,0.25190258,0.095890403,1314
29,0,14444,travel,0.315321446,0,6.051296234,0.0485636,1.330368996,0.627222538,1462
14,1,5250,travel,0.192258835,0,1.451776505,0,0.01269035,0.047588825,1576
1094,1,4800,travel,0,0.032520324,22.76422119,0.014227636,0.186991811,0.01829268,492
1178,0,13200,travel,0.674418449,0.213953376,14.58604431,0.423255682,1.8139534,2.618602753,215
413,0,125,entertain,0.022972971,0.012162156,0,0.082432389,0,0.056756735,740
700,0,3710,cert,1.732964516,0.176795483,2.265192032,0.093922615,0,0.878452778,543
15,0,12176,travel,0.929101944,0.350438833,13.50370789,0.81161356,0.064821065,1.06482029,1481
147,0,10179,entertain,4.981834412,0.140535355,3.906309128,0.052581251,0.035372824,4.094642639,1046
1388,0,1050,merch,1.14179039,0.574626446,1.089551926,0.014925368,0.044776112,0.805969715,134
732,1,4200,travel,0.025609747,0,0,0,0.036585361,0.002439024,820
